Case ID,Activity,Complete Timestamp,noise
121,Appraise property,2018-01-16 21:00:51.803,
121,Assess eligibility,2018-01-16 21:13:59.604,
121,Check if home insurance quote is requested,2018-01-17 01:20:14.485,
121,Send home insurance quote,2018-01-17 01:27:42.551,
121,Verify repayment agreement,2018-01-17 01:34:32.905,
121,Cancel application,2018-01-17 04:26:15.002,
121,end_event_Loan  application canceled,2018-01-17 09:44:38.274,
122,start_event_Loan  application received,2018-01-15 19:47:18.023,
122,Check  application  form completeness,2018-01-15 20:00:10.762,
122,Check credit history,2018-01-15 20:03:18.514,
122,Appraise property,2018-01-15 20:38:45.637,
122,Assess loan risk,2018-01-15 22:09:10.709,
122,Assess eligibility,2018-01-15 22:13:04.913,
122,Assess eligibility,2018-01-15 22:13:04.913,True
122,Reject application,2018-01-16 00:56:49.189,
122,end_event_Loan application rejected,2018-01-16 03:02:20.302,
123,start_event_Loan  application received,2018-01-16 00:24:59.855,
123,Check  application  form completeness,2018-01-16 00:59:33.903,
123,Appraise property,2018-01-16 01:37:02.319,
123,Check credit history,2018-01-16 01:51:42.218,
123,Assess loan risk,2018-01-16 01:55:04.238,
123,Assess eligibility,2018-01-16 03:50:51.356,
123,Reject application,2018-01-16 04:15:59.212,
123,end_event_Loan application rejected,2018-01-16 04:20:48.044,
124,Cancel application,2018-01-16 04:20:48.044,True
124,start_event_Loan  application received,2018-01-16 15:52:25.552,
124,Check  application  form completeness,2018-01-16 17:13:25.625,
124,Return application back to applicant,2018-01-16 18:01:56.054,
124,Receive updated application,2018-01-16 18:01:59.151,
124,Check  application  form completeness,2018-01-16 18:02:28.388,
124,Return application back to applicant,2018-01-16 18:43:55.118,
124,Receive updated application,2018-01-16 19:31:22.064,
124,Check  application  form completeness,2018-01-16 20:57:43.750,
124,Appraise property,2018-01-16 23:05:55.275,
124,Check credit history,2018-01-16 23:49:58.618,
124,Assess loan risk,2018-01-17 00:10:20.012,
124,Assess eligibility,2018-01-17 02:25:01.660,
124,Reject application,2018-01-17 02:50:31.734,
124,end_event_Loan application rejected,2018-01-17 03:18:05.444,
125,end_event_Loan  application canceled,2018-01-17 03:18:05.444,True
125,start_event_Loan  application received,2018-01-17 12:32:16.809,
125,Check  application  form completeness,2018-01-17 12:55:50.078,
125,Return application back to applicant,2018-01-17 13:08:07.765,
125,Receive updated application,2018-01-17 13:52:11.949,
125,Check  application  form completeness,2018-01-17 13:54:15.588,
125,Return application back to applicant,2018-01-17 16:53:35.648,
125,Receive updated application,2018-01-17 17:01:23.352,
125,Check  application  form completeness,2018-01-17 17:08:36.064,
125,Return application back to applicant,2018-01-17 18:02:24.556,
125,Receive updated application,2018-01-17 19:18:25.367,
125,Check  application  form completeness,2018-01-17 19:56:12.162,
125,Return application back to applicant,2018-01-17 23:02:21.136,
125,Receive updated application,2018-01-17 23:13:55.208,
125,Check  application  form completeness,2018-01-17 23:27:50.413,
125,Check credit history,2018-01-18 00:33:33.583,
125,Appraise property,2018-01-18 01:41:22.976,
125,Assess loan risk,2018-01-18 03:55:40.465,
125,Assess eligibility,2018-01-18 04:15:35.224,
125,Reject application,2018-01-18 04:46:52.510,
125,end_event_Loan application rejected,2018-01-18 05:47:37.541,
126,start_event_Loan  application received,2018-01-18 21:21:09.109,
126,Check  application  form completeness,2018-01-19 01:06:55.250,
126,Appraise property,2018-01-19 03:58:04.500,
126,Check credit history,2018-01-19 06:17:07.513,
126,Assess loan risk,2018-01-19 06:42:35.501,
126,Assess eligibility,2018-01-19 06:46:30.830,
126,Reject application,2018-01-19 07:21:40.311,
126,end_event_Loan application rejected,2018-01-19 09:43:11.657,
127,start_event_Loan  application received,2018-01-19 02:24:04.416,
127,Check  application  form completeness,2018-01-19 02:31:56.893,
127,Check credit history,2018-01-19 03:02:07.382,
127,Assess loan risk,2018-01-19 05:21:00.915,
127,Appraise property,2018-01-19 09:15:15.808,
127,Assess eligibility,2018-01-19 09:39:14.821,
127,Check if home insurance quote is requested,2018-01-19 09:46:54.008,
127,Send acceptance pack,2018-01-19 09:59:28.541,
127,Verify repayment agreement,2018-01-19 10:33:21.726,
127,Approve application,2018-01-19 10:53:37.202,
127,end_event_Loan  application approved,2018-01-19 11:13:44.449,
128,start_event_Loan  application received,2018-01-19 14:15:53.342,
128,Check  application  form completeness,2018-01-19 14:38:47.016,
128,Return application back to applicant,2018-01-19 14:47:26.484,
128,Receive updated application,2018-01-19 15:18:39.975,
128,Check  application  form completeness,2018-01-19 15:50:08.509,
128,Return application back to applicant,2018-01-19 16:05:06.561,
128,Receive updated application,2018-01-19 16:13:52.144,
128,Check  application  form completeness,2018-01-19 16:40:12.594,
128,Return application back to applicant,2018-01-19 16:52:10.693,
128,Receive updated application,2018-01-19 17:08:34.994,
128,Check  application  form completeness,2018-01-19 17:45:35.381,
128,Appraise property,2018-01-19 18:45:56.604,
128,end_event_Loan  application approved,2018-01-19 18:45:56.604,True
128,Check credit history,2018-01-19 20:06:54.365,
128,Assess loan risk,2018-01-19 20:10:03.504,
128,Assess eligibility,2018-01-19 20:45:02.550,
128,Check if home insurance quote is requested,2018-01-19 20:48:09.376,
128,Send acceptance pack,2018-01-19 21:43:38.535,
128,Verify repayment agreement,2018-01-19 21:59:22.476,
128,Cancel application,2018-01-19 23:12:37.798,
128,Check credit history,2018-01-19 23:12:37.798,True
128,end_event_Loan  application canceled,2018-01-20 01:23:27.680,
129,start_event_Loan  application received,2018-01-20 12:44:42.008,
129,Check  application  form completeness,2018-01-20 13:47:26.460,
129,end_event_Loan  application canceled,2018-01-20 13:47:26.460,True
129,Check credit history,2018-01-20 14:00:05.480,
129,Appraise property,2018-01-20 15:19:27.963,
129,Assess loan risk,2018-01-20 18:52:29.308,
129,Assess eligibility,2018-01-20 22:24:37.730,
129,Check if home insurance quote is requested,2018-01-20 23:45:59.910,
129,Check if home insurance quote is requested,2018-01-20 23:45:59.910,True
129,Send acceptance pack,2018-01-21 01:21:10.964,
129,Check credit history,2018-01-21 01:21:10.964,True
129,Verify repayment agreement,2018-01-21 02:08:16.171,
129,Assess eligibility,2018-01-21 02:08:16.171,True
129,Cancel application,2018-01-21 04:45:22.061,
129,end_event_Loan  application canceled,2018-01-21 05:49:22.708,
130,start_event_Loan  application received,2018-01-21 15:55:39.264,
130,Check  application  form completeness,2018-01-21 15:55:51.532,
130,Check  application  form completeness,2018-01-21 15:55:51.532,True
130,Return application back to applicant,2018-01-21 16:40:28.173,
130,Receive updated application,2018-01-21 18:37:02.845,
130,Check  application  form completeness,2018-01-21 18:50:25.505,
130,Return application back to applicant,2018-01-21 20:02:06.568,
130,Receive updated application,2018-01-21 20:06:35.439,
130,Check  application  form completeness,2018-01-21 20:56:05.550,
130,Return application back to applicant,2018-01-21 22:48:18.862,
130,Receive updated application,2018-01-21 22:53:58.547,
130,Check  application  form completeness,2018-01-21 23:09:55.609,
130,Return application back to applicant,2018-01-22 01:14:05.786,
130,Receive updated application,2018-01-22 01:29:19.846,
130,Check  application  form completeness,2018-01-22 03:48:06.004,
130,Appraise property,2018-01-22 04:44:25.224,
130,Check credit history,2018-01-22 04:56:41.078,
130,Assess loan risk,2018-01-22 06:18:07.007,
130,Assess eligibility,2018-01-22 07:32:02.842,
130,Reject application,2018-01-22 07:47:16.040,
130,Cancel application,2018-01-22 07:47:16.040,True
130,end_event_Loan application rejected,2018-01-22 08:11:19.237,
130,start_event_Loan  application received,2018-01-22 08:11:19.237,True
131,start_event_Loan  application received,2018-01-21 16:33:50.536,
131,Check  application  form completeness,2018-01-21 17:20:14.126,
131,Check credit history,2018-01-21 18:06:33.931,
131,Assess loan risk,2018-01-21 19:09:15.427,
131,end_event_Loan application rejected,2018-01-21 19:09:15.427,True
131,Appraise property,2018-01-21 21:44:15.967,
131,Assess eligibility,2018-01-21 22:44:57.231,
131,Check if home insurance quote is requested,2018-01-21 23:14:40.028,
131,Send home insurance quote,2018-01-21 23:51:03.741,
131,Verify repayment agreement,2018-01-22 01:58:00.524,
131,Approve application,2018-01-22 02:44:26.190,
131,end_event_Loan  application approved,2018-01-22 07:00:27.660,
132,start_event_Loan  application received,2018-01-22 11:17:27.691,
132,Assess eligibility,2018-01-22 11:17:27.691,True
132,Check  application  form completeness,2018-01-22 12:08:46.259,
132,Return application back to applicant,2018-01-22 12:48:36.877,
132,Receive updated application,2018-01-22 13:35:40.034,
132,Check  application  form completeness,2018-01-22 13:42:40.368,
132,Return application back to applicant,2018-01-22 15:05:25.984,
132,Receive updated application,2018-01-22 15:21:26.755,
132,Check if home insurance quote is requested,2018-01-22 15:21:26.755,True
132,Check  application  form completeness,2018-01-22 15:49:57.273,
132,Check credit history,2018-01-22 22:33:29.765,
132,Appraise property,2018-01-22 22:35:50.333,
132,Assess loan risk,2018-01-22 23:38:21.348,
132,Assess eligibility,2018-01-22 23:55:37.179,
132,Reject application,2018-01-23 00:35:16.846,
132,end_event_Loan application rejected,2018-01-23 01:26:03.517,
133,start_event_Loan  application received,2018-01-23 04:25:01.046,
133,Check  application  form completeness,2018-01-23 04:26:07.856,
133,Return application back to applicant,2018-01-23 05:21:03.364,
133,Receive updated application,2018-01-23 06:15:41.262,
133,Check  application  form completeness,2018-01-23 06:33:55.363,
133,Check credit history,2018-01-23 08:54:53.005,
133,Assess loan risk,2018-01-23 09:10:38.730,
133,Appraise property,2018-01-23 10:17:28.456,
133,Assess eligibility,2018-01-23 10:17:30.442,
133,Reject application,2018-01-23 10:17:50.443,
133,end_event_Loan application rejected,2018-01-23 12:06:04.039,
134,start_event_Loan  application received,2018-01-23 05:04:17.181,
134,Check  application  form completeness,2018-01-23 05:16:57.594,
134,Check credit history,2018-01-23 05:21:46.630,
134,Appraise property,2018-01-23 05:29:39.236,
134,Assess loan risk,2018-01-23 05:34:38.857,
134,Assess eligibility,2018-01-23 05:47:44.768,
134,Check if home insurance quote is requested,2018-01-23 06:29:57.243,
134,Send home insurance quote,2018-01-23 09:36:32.526,
134,Verify repayment agreement,2018-01-23 10:34:21.410,
134,Approve application,2018-01-23 11:28:35.367,
134,end_event_Loan  application approved,2018-01-23 12:29:29.530,
135,start_event_Loan  application received,2018-01-23 10:16:30.597,
135,Check  application  form completeness,2018-01-23 11:05:07.428,
135,Send acceptance pack,2018-01-23 11:05:07.428,True
135,Return application back to applicant,2018-01-23 11:44:34.965,
135,Receive updated application,2018-01-23 12:28:33.835,
135,Check  application  form completeness,2018-01-23 12:54:50.563,
135,Check credit history,2018-01-23 12:59:58.086,
135,Appraise property,2018-01-23 13:33:09.052,
135,Assess loan risk,2018-01-23 14:26:14.851,
135,Assess eligibility,2018-01-23 15:08:00.183,
135,Check if home insurance quote is requested,2018-01-23 15:41:16.771,
135,Send home insurance quote,2018-01-23 16:15:08.644,
135,Verify repayment agreement,2018-01-23 17:11:18.636,
135,Approve application,2018-01-23 17:22:05.250,
135,end_event_Loan  application approved,2018-01-23 17:47:43.381,
136,start_event_Loan  application received,2018-01-24 08:19:48.769,
136,Check  application  form completeness,2018-01-24 08:26:31.343,
136,Check credit history,2018-01-24 11:03:04.927,
136,Appraise property,2018-01-24 11:19:38.781,
136,Assess loan risk,2018-01-24 13:52:27.992,
136,Assess eligibility,2018-01-24 15:05:42.000,
136,Check if home insurance quote is requested,2018-01-24 16:00:02.689,
136,Send home insurance quote,2018-01-24 17:18:05.423,
136,Verify repayment agreement,2018-01-24 17:24:56.327,
136,Cancel application,2018-01-24 17:28:30.819,
136,end_event_Loan  application canceled,2018-01-24 17:34:53.578,
137,start_event_Loan  application received,2018-01-24 11:17:49.444,
137,Check  application  form completeness,2018-01-24 11:33:25.302,
137,Appraise property,2018-01-24 11:37:05.529,
137,Check credit history,2018-01-24 14:17:28.635,
137,Assess loan risk,2018-01-24 14:25:55.901,
137,Assess eligibility,2018-01-24 14:31:45.269,
137,Reject application,2018-01-24 16:13:10.180,
137,end_event_Loan application rejected,2018-01-24 18:57:08.414,
138,start_event_Loan  application received,2018-01-24 16:42:11.041,
138,Check  application  form completeness,2018-01-24 17:01:29.797,
138,Assess loan risk,2018-01-24 17:01:29.797,True
138,Appraise property,2018-01-24 17:55:48.721,
138,Check credit history,2018-01-24 18:30:01.106,
138,Assess loan risk,2018-01-24 18:37:50.338,
138,Assess eligibility,2018-01-24 19:09:19.557,
138,Reject application,2018-01-24 19:13:56.283,
138,end_event_Loan application rejected,2018-01-24 19:35:39.029,
138,Check  application  form completeness,2018-01-24 19:35:39.029,True
139,start_event_Loan  application received,2018-01-24 19:25:13.266,
139,Check  application  form completeness,2018-01-24 20:03:51.766,
139,Return application back to applicant,2018-01-24 23:58:19.236,
139,Receive updated application,2018-01-25 00:37:27.439,
139,Check  application  form completeness,2018-01-25 00:42:55.183,
139,Return application back to applicant,2018-01-25 01:53:51.354,
139,Receive updated application,2018-01-25 02:03:34.610,
139,Check  application  form completeness,2018-01-25 02:31:24.883,
139,Appraise property,2018-01-25 03:15:18.584,
139,Check credit history,2018-01-25 05:24:44.818,
139,Assess loan risk,2018-01-25 05:33:52.724,
139,Assess eligibility,2018-01-25 07:56:35.283,
139,Check if home insurance quote is requested,2018-01-25 08:01:26.592,
139,Send acceptance pack,2018-01-25 08:41:40.912,
139,Verify repayment agreement,2018-01-25 08:41:57.308,
139,Approve application,2018-01-25 09:39:28.059,
139,end_event_Loan  application approved,2018-01-25 09:45:41.068,
140,start_event_Loan  application received,2018-01-25 21:34:49.604,
140,Check  application  form completeness,2018-01-25 21:56:38.249,
140,Return application back to applicant,2018-01-25 22:41:05.377,
140,Receive updated application,2018-01-25 23:54:26.299,
140,Check  application  form completeness,2018-01-26 00:18:39.489,
140,Return application back to applicant,2018-01-26 02:32:17.638,
140,Receive updated application,2018-01-26 02:56:23.513,
140,Check  application  form completeness,2018-01-26 03:31:50.053,
140,Return application back to applicant,2018-01-26 04:00:07.455,
140,Receive updated application,2018-01-26 04:14:42.710,
140,Check  application  form completeness,2018-01-26 04:23:11.325,
140,Return application back to applicant,2018-01-26 06:06:08.284,
140,Receive updated application,2018-01-26 07:47:30.732,
140,Check  application  form completeness,2018-01-26 08:03:32.599,
140,Appraise property,2018-01-26 09:01:50.670,
140,Check credit history,2018-01-26 09:21:47.856,
140,Assess loan risk,2018-01-26 10:24:42.492,
140,Assess eligibility,2018-01-26 10:29:16.210,
140,Check if home insurance quote is requested,2018-01-26 11:20:34.497,
140,Send acceptance pack,2018-01-26 14:48:26.709,
140,Verify repayment agreement,2018-01-26 15:01:17.949,
140,Check if home insurance quote is requested,2018-01-26 15:01:17.949,True
140,Approve application,2018-01-26 15:26:44.288,
140,end_event_Loan  application approved,2018-01-26 15:31:07.591,
141,start_event_Loan  application received,2018-01-26 20:14:59.779,
141,Reject application,2018-01-26 20:14:59.779,True
141,Check  application  form completeness,2018-01-26 20:27:39.604,
141,Return application back to applicant,2018-01-26 21:28:17.773,
141,Receive updated application,2018-01-26 21:36:25.577,
141,Check  application  form completeness,2018-01-26 23:28:00.790,
141,Return application back to applicant,2018-01-27 00:05:02.832,
141,Receive updated application,2018-01-27 05:22:39.732,
141,Check  application  form completeness,2018-01-27 05:34:37.629,
141,Appraise property,2018-01-27 05:41:08.502,
141,Check credit history,2018-01-27 06:23:06.686,
141,Assess loan risk,2018-01-27 06:30:05.062,
141,Assess eligibility,2018-01-27 06:32:28.805,
141,Reject application,2018-01-27 06:40:37.346,
141,end_event_Loan application rejected,2018-01-27 10:01:16.940,
142,start_event_Loan  application received,2018-01-27 04:01:15.869,
142,Check  application  form completeness,2018-01-27 04:31:15.434,
142,Check credit history,2018-01-27 04:35:09.758,
142,Assess loan risk,2018-01-27 05:10:55.744,
142,Appraise property,2018-01-27 07:29:00.461,
142,Assess eligibility,2018-01-27 08:06:05.628,
142,Send acceptance pack,2018-01-27 08:06:05.628,True
142,Check if home insurance quote is requested,2018-01-27 09:31:52.222,
142,Send acceptance pack,2018-01-27 09:32:56.510,
142,Verify repayment agreement,2018-01-27 12:31:18.238,
142,Cancel application,2018-01-27 13:32:23.808,
142,end_event_Loan  application canceled,2018-01-27 13:51:57.197,
143,start_event_Loan  application received,2018-01-28 16:31:18.437,
143,Check  application  form completeness,2018-01-28 16:42:12.927,
143,Return application back to applicant,2018-01-28 17:11:24.829,
143,Return application back to applicant,2018-01-28 17:11:24.829,True
143,Receive updated application,2018-01-28 17:14:26.175,
143,Check  application  form completeness,2018-01-28 21:08:49.485,
143,Return application back to applicant,2018-01-28 21:14:42.721,
143,Receive updated application,2018-01-28 23:36:44.507,
143,Check  application  form completeness,2018-01-29 03:12:14.583,
143,Return application back to applicant,2018-01-29 04:53:26.648,
143,Receive updated application,2018-01-29 04:56:20.528,
143,Check  application  form completeness,2018-01-29 07:02:24.195,
143,Return application back to applicant,2018-01-29 08:18:36.661,
143,Receive updated application,2018-01-29 08:32:29.843,
143,Check  application  form completeness,2018-01-29 08:36:56.141,
143,Check credit history,2018-01-29 10:12:28.650,
143,Assess loan risk,2018-01-29 11:23:24.946,
143,Appraise property,2018-01-29 11:31:01.038,
143,Appraise property,2018-01-29 11:31:01.038,True
143,Assess eligibility,2018-01-29 12:49:27.730,
143,Check if home insurance quote is requested,2018-01-29 13:19:39.061,
143,Send home insurance quote,2018-01-29 14:05:31.216,
143,Cancel application,2018-01-29 14:05:31.216,True
143,Verify repayment agreement,2018-01-29 14:29:06.027,
143,Approve application,2018-01-29 15:33:11.322,
143,end_event_Loan  application approved,2018-01-29 16:02:04.086,
144,start_event_Loan  application received,2018-01-29 08:14:26.365,
144,Check  application  form completeness,2018-01-29 09:36:38.445,
144,Check credit history,2018-01-29 10:29:00.563,
144,Assess loan risk,2018-01-29 10:35:57.826,
144,Appraise property,2018-01-29 11:11:16.001,
144,Assess eligibility,2018-01-29 11:22:00.343,
144,Check if home insurance quote is requested,2018-01-29 13:54:45.430,
144,Send home insurance quote,2018-01-29 14:17:47.004,
144,Send home insurance quote,2018-01-29 14:17:47.004,True
144,Verify repayment agreement,2018-01-29 15:49:36.751,
144,Cancel application,2018-01-29 16:17:31.530,
144,end_event_Loan  application canceled,2018-01-29 17:26:53.357,
145,start_event_Loan  application received,2018-01-29 20:16:26.951,
145,Check  application  form completeness,2018-01-29 20:42:24.952,
145,Return application back to applicant,2018-01-29 21:23:04.929,
145,Receive updated application,2018-01-30 00:56:14.613,
145,Check  application  form completeness,2018-01-30 01:08:50.050,
145,Check credit history,2018-01-30 01:23:08.880,
145,Appraise property,2018-01-30 01:56:02.682,
145,Assess loan risk,2018-01-30 04:34:36.179,
145,Assess eligibility,2018-01-30 06:04:07.540,
145,Check if home insurance quote is requested,2018-01-30 06:32:43.140,
145,Send acceptance pack,2018-01-30 07:51:34.539,
145,Verify repayment agreement,2018-01-30 07:56:37.014,
145,Cancel application,2018-01-30 08:00:41.530,
145,Send home insurance quote,2018-01-30 08:00:41.530,True
145,end_event_Loan  application canceled,2018-01-30 08:46:44.857,
146,start_event_Loan  application received,2018-01-30 21:45:34.900,
146,Check  application  form completeness,2018-01-30 23:12:50.855,
146,Assess loan risk,2018-01-30 23:12:50.855,True
146,Return application back to applicant,2018-01-30 23:57:06.191,
146,Receive updated application,2018-01-31 00:21:00.626,
146,Check  application  form completeness,2018-01-31 01:36:17.069,
146,Return application back to applicant,2018-01-31 02:42:17.272,
146,Receive updated application,2018-01-31 03:09:20.072,
146,Check  application  form completeness,2018-01-31 03:47:41.277,
146,Check credit history,2018-01-31 04:18:09.746,
146,Appraise property,2018-01-31 05:26:36.170,
146,Assess loan risk,2018-01-31 06:26:02.942,
146,Appraise property,2018-01-31 06:26:02.942,True
146,Assess eligibility,2018-01-31 06:44:49.376,
146,Assess eligibility,2018-01-31 06:44:49.376,True
146,Check if home insurance quote is requested,2018-01-31 06:57:15.755,
146,Send home insurance quote,2018-01-31 07:47:07.009,
146,Verify repayment agreement,2018-01-31 08:08:30.451,
146,Approve application,2018-01-31 10:14:37.609,
146,end_event_Loan  application approved,2018-01-31 12:44:38.952,
147,start_event_Loan  application received,2018-01-31 07:33:47.296,
147,Check  application  form completeness,2018-01-31 09:17:36.709,
147,Appraise property,2018-01-31 09:31:20.291,
147,Check credit history,2018-01-31 11:15:28.670,
147,Assess loan risk,2018-01-31 11:23:34.253,
147,Assess eligibility,2018-01-31 11:28:55.730,
147,Check if home insurance quote is requested,2018-01-31 14:57:27.933,
147,Verify repayment agreement,2018-01-31 14:57:27.933,True
147,Send home insurance quote,2018-01-31 16:24:15.890,
147,Return application back to applicant,2018-01-31 16:24:15.890,True
147,Verify repayment agreement,2018-01-31 16:25:42.557,
147,Approve application,2018-01-31 16:46:22.517,
147,end_event_Loan  application approved,2018-01-31 18:13:13.592,
148,start_event_Loan  application received,2018-01-31 10:53:36.122,
148,Check  application  form completeness,2018-01-31 11:26:34.878,
148,Check credit history,2018-01-31 12:18:34.097,
148,Appraise property,2018-01-31 13:33:38.901,
148,Assess loan risk,2018-01-31 14:19:27.620,
148,Assess eligibility,2018-01-31 15:00:34.999,
148,Reject application,2018-01-31 16:39:13.806,
148,end_event_Loan application rejected,2018-01-31 17:21:04.979,
149,start_event_Loan  application received,2018-02-01 11:29:51.660,
149,Check  application  form completeness,2018-02-01 11:34:24.860,
149,Check credit history,2018-02-01 12:16:20.889,
149,Assess loan risk,2018-02-01 13:15:07.609,
149,Assess loan risk,2018-02-01 13:15:07.609,True
149,Appraise property,2018-02-01 13:16:27.819,
149,Assess eligibility,2018-02-01 14:12:34.784,
149,Check if home insurance quote is requested,2018-02-01 15:15:40.919,
149,Send acceptance pack,2018-02-01 16:14:52.459,
149,Verify repayment agreement,2018-02-01 16:16:52.014,
149,Approve application,2018-02-01 18:07:42.517,
149,end_event_Loan  application approved,2018-02-01 19:15:27.647,
150,start_event_Loan  application received,2018-02-01 17:09:03.082,
150,Check  application  form completeness,2018-02-01 19:49:35.533,
150,Appraise property,2018-02-01 20:05:13.549,
150,Check credit history,2018-02-01 21:31:37.924,
150,Assess loan risk,2018-02-01 21:52:46.474,
150,Assess eligibility,2018-02-01 23:56:24.301,
150,Check if home insurance quote is requested,2018-02-02 04:40:21.255,
150,Send acceptance pack,2018-02-02 04:53:01.967,
150,Verify repayment agreement,2018-02-02 07:10:02.896,
150,Cancel application,2018-02-02 09:47:22.927,
150,end_event_Loan  application canceled,2018-02-02 11:05:48.291,
151,start_event_Loan  application received,2018-02-01 21:18:56.811,
151,Check  application  form completeness,2018-02-01 21:19:51.548,
151,Check credit history,2018-02-01 21:34:34.476,
151,Appraise property,2018-02-01 22:07:46.819,
151,Assess loan risk,2018-02-02 00:35:48.671,
151,Assess eligibility,2018-02-02 02:06:36.160,
151,Reject application,2018-02-02 05:28:53.120,
151,end_event_Loan application rejected,2018-02-02 05:50:27.972,
152,start_event_Loan  application received,2018-02-01 21:34:00.761,
152,Check  application  form completeness,2018-02-01 22:45:37.510,
152,Appraise property,2018-02-02 01:25:22.565,
152,Check credit history,2018-02-02 01:48:40.523,
152,Assess loan risk,2018-02-02 01:55:17.598,
152,Assess eligibility,2018-02-02 02:37:42.700,
152,Reject application,2018-02-02 02:52:30.221,
152,end_event_Loan application rejected,2018-02-02 03:56:44.770,
153,start_event_Loan  application received,2018-02-02 22:26:23.730,
153,Check  application  form completeness,2018-02-02 22:41:28.733,
153,Appraise property,2018-02-02 23:12:25.737,
153,Check credit history,2018-02-02 23:18:37.355,
153,Assess loan risk,2018-02-03 01:14:29.296,
153,Assess eligibility,2018-02-03 01:34:35.009,
153,Reject application,2018-02-03 04:08:44.995,
153,end_event_Loan application rejected,2018-02-03 04:35:29.954,
154,start_event_Loan  application received,2018-02-03 05:23:56.439,
154,Return application back to applicant,2018-02-03 05:23:56.439,True
154,Check  application  form completeness,2018-02-03 05:55:37.937,
154,Appraise property,2018-02-03 06:30:04.618,
154,Receive updated application,2018-02-03 06:30:04.618,True
154,Check credit history,2018-02-03 06:58:17.424,
154,Approve application,2018-02-03 06:58:17.424,True
154,Assess loan risk,2018-02-03 09:58:26.922,
154,Assess eligibility,2018-02-03 10:44:09.571,
154,Reject application,2018-02-03 11:10:16.401,
154,end_event_Loan application rejected,2018-02-03 11:28:45.372,
155,Send home insurance quote,2018-02-03 11:28:45.372,True
155,start_event_Loan  application received,2018-02-03 06:44:04.178,
155,Check  application  form completeness,2018-02-03 09:18:53.858,
155,Return application back to applicant,2018-02-03 13:00:15.901,
155,end_event_Loan  application approved,2018-02-03 13:00:15.901,True
155,Receive updated application,2018-02-03 15:57:12.297,
155,Check  application  form completeness,2018-02-03 17:49:08.396,
155,Check credit history,2018-02-03 19:18:25.462,
155,Appraise property,2018-02-03 23:28:32.624,
155,Assess loan risk,2018-02-04 00:11:35.658,
155,Assess eligibility,2018-02-04 01:33:43.903,
155,Cancel application,2018-02-04 01:33:43.903,True
155,Reject application,2018-02-04 03:46:22.905,
155,end_event_Loan application rejected,2018-02-04 04:32:18.107,
156,start_event_Loan  application received,2018-02-04 11:20:14.214,
156,Check  application  form completeness,2018-02-04 11:52:11.030,
156,end_event_Loan  application canceled,2018-02-04 11:52:11.030,True
156,Return application back to applicant,2018-02-04 12:00:25.252,
156,Receive updated application,2018-02-04 15:19:57.300,
156,Check  application  form completeness,2018-02-04 16:13:20.046,
156,Return application back to applicant,2018-02-04 16:38:13.621,
156,Check if home insurance quote is requested,2018-02-04 16:38:13.621,True
156,Receive updated application,2018-02-04 16:43:40.654,
156,Check  application  form completeness,2018-02-04 16:46:06.969,
156,Appraise property,2018-02-04 17:04:54.712,
156,Check credit history,2018-02-04 18:54:08.325,
156,Assess loan risk,2018-02-04 19:00:53.548,
156,Assess eligibility,2018-02-04 20:28:26.100,
156,Reject application,2018-02-04 20:36:24.799,
156,end_event_Loan application rejected,2018-02-04 22:29:56.471,
157,start_event_Loan  application received,2018-02-04 19:17:08.285,
157,Check  application  form completeness,2018-02-04 20:31:00.740,
157,Check credit history,2018-02-04 21:37:59.663,
157,Assess loan risk,2018-02-04 23:09:24.019,
157,Appraise property,2018-02-05 00:23:24.641,
157,Assess eligibility,2018-02-05 02:05:52.231,
157,Reject application,2018-02-05 02:20:38.605,
157,end_event_Loan application rejected,2018-02-05 02:49:50.125,
158,start_event_Loan  application received,2018-02-05 11:22:39.697,
158,Check  application  form completeness,2018-02-05 12:20:04.371,
158,Check if home insurance quote is requested,2018-02-05 12:20:04.371,True
158,Return application back to applicant,2018-02-05 12:21:37.557,
158,Receive updated application,2018-02-05 13:06:08.335,
158,Check  application  form completeness,2018-02-05 13:28:17.058,
158,Appraise property,2018-02-05 15:28:33.836,
158,Assess loan risk,2018-02-05 15:28:33.836,True
158,Check credit history,2018-02-05 15:33:10.150,
158,end_event_Loan  application approved,2018-02-05 15:33:10.150,True
158,Assess loan risk,2018-02-05 16:26:40.175,
158,Assess eligibility,2018-02-05 17:12:15.513,
158,Appraise property,2018-02-05 17:12:15.513,True
158,Check if home insurance quote is requested,2018-02-05 17:27:01.214,
158,Send acceptance pack,2018-02-05 17:28:13.196,
158,Verify repayment agreement,2018-02-05 17:35:11.736,
158,Cancel application,2018-02-05 18:05:08.862,
158,end_event_Loan  application canceled,2018-02-05 21:52:36.757,
159,start_event_Loan  application received,2018-02-06 07:22:36.831,
159,Check  application  form completeness,2018-02-06 07:27:18.437,
159,Appraise property,2018-02-06 07:58:14.605,
159,Check credit history,2018-02-06 08:20:54.013,
159,Assess loan risk,2018-02-06 09:00:46.668,
159,Assess loan risk,2018-02-06 09:00:46.668,True
159,Assess eligibility,2018-02-06 10:30:08.757,
159,Check if home insurance quote is requested,2018-02-06 11:01:38.686,
159,Send acceptance pack,2018-02-06 12:04:12.148,
159,Check credit history,2018-02-06 12:04:12.148,True
159,Verify repayment agreement,2018-02-06 13:00:40.041,
159,Approve application,2018-02-06 13:20:47.776,
