caseid,activity,ts,noise
107,end_event_Loan application rejected,2018-01-04 23:49:28.409,True
107,Check  application  form completeness,2018-01-05 01:26:36.367,
107,Send home insurance quote,2018-01-05 01:26:36.367,True
107,Check credit history,2018-01-05 02:51:32.774,
107,Appraise property,2018-01-05 04:08:54.351,
107,Assess loan risk,2018-01-05 06:53:09.390,
107,Assess eligibility,2018-01-05 06:54:42.274,
107,Reject application,2018-01-05 08:23:06.803,
111,Approve application,2018-01-07 11:12:48.560,True
111,start_event_Loan  application received,2018-01-07 02:28:57.083,
111,Check  application  form completeness,2018-01-07 04:04:16.673,
111,Check credit history,2018-01-07 04:05:09.077,
111,Assess loan risk,2018-01-07 04:11:46.224,
111,Appraise property,2018-01-07 05:14:24.748,
111,start_event_Loan  application received,2018-01-07 05:14:24.748,True
111,Assess eligibility,2018-01-07 06:06:51.640,
111,Check if home insurance quote is requested,2018-01-07 07:03:38.208,
111,Send acceptance pack,2018-01-07 07:05:53.210,
111,Verify repayment agreement,2018-01-07 10:24:15.075,
111,Check if home insurance quote is requested,2018-01-07 10:24:15.075,True
112,Check if home insurance quote is requested,2018-01-07 11:32:20.505,True
112,start_event_Loan  application received,2018-01-09 01:06:02.092,
112,Check  application  form completeness,2018-01-09 01:58:56.888,
112,Return application back to applicant,2018-01-09 03:50:07.120,
112,Receive updated application,2018-01-09 05:45:50.337,
112,Check  application  form completeness,2018-01-09 06:28:24.787,
112,Return application back to applicant,2018-01-09 06:33:00.318,
112,Receive updated application,2018-01-09 09:08:54.454,
112,Check  application  form completeness,2018-01-09 09:31:40.433,
112,Check credit history,2018-01-09 10:49:05.395,
112,Appraise property,2018-01-09 10:55:25.173,
112,Assess loan risk,2018-01-09 10:58:34.855,
113,start_event_Loan  application received,2018-01-10 02:09:39.344,
113,Check  application  form completeness,2018-01-10 04:47:34.413,
113,Return application back to applicant,2018-01-10 06:23:15.001,
113,Receive updated application,2018-01-10 07:48:04.237,
113,Check  application  form completeness,2018-01-10 08:48:48.051,
113,Return application back to applicant,2018-01-10 09:07:57.771,
113,Receive updated application,2018-01-10 10:18:54.334,
113,Check  application  form completeness,2018-01-10 11:13:45.241,
113,Return application back to applicant,2018-01-10 12:08:57.837,
113,Receive updated application,2018-01-10 12:16:52.801,
113,Check  application  form completeness,2018-01-10 12:42:50.500,
113,Check credit history,2018-01-10 13:06:45.084,
114,start_event_Loan  application received,2018-01-10 14:16:50.552,
114,Check  application  form completeness,2018-01-10 14:26:15.186,
114,Return application back to applicant,2018-01-10 14:48:15.756,
114,Receive updated application,2018-01-10 15:00:42.023,
114,Check  application  form completeness,2018-01-10 17:00:39.517,
114,Return application back to applicant,2018-01-10 17:27:12.455,
114,Receive updated application,2018-01-10 17:40:49.196,
114,Check  application  form completeness,2018-01-10 18:04:26.747,
114,Check credit history,2018-01-10 18:56:36.455,
114,Appraise property,2018-01-10 19:13:42.852,
114,Send acceptance pack,2018-01-10 19:13:42.852,True
114,Assess loan risk,2018-01-10 19:18:09.542,
116,start_event_Loan  application received,2018-01-11 07:38:53.528,
116,Check  application  form completeness,2018-01-11 08:11:40.139,
116,Return application back to applicant,2018-01-11 08:45:18.488,
116,Receive updated application,2018-01-11 10:29:31.380,
116,Check  application  form completeness,2018-01-11 13:20:24.151,
116,Return application back to applicant,2018-01-11 13:21:04.161,
116,Receive updated application,2018-01-11 13:45:37.019,
116,Check  application  form completeness,2018-01-11 15:47:20.676,
116,Return application back to applicant,2018-01-11 16:51:16.292,
116,Receive updated application,2018-01-11 17:22:29.789,
116,Check  application  form completeness,2018-01-11 17:57:31.250,
116,Return application back to applicant,2018-01-11 18:09:06.502,
120,start_event_Loan  application received,2018-01-15 04:33:46.316,
120,Check  application  form completeness,2018-01-15 04:47:22.238,
120,Return application back to applicant,2018-01-15 05:20:10.767,
120,Receive updated application,2018-01-15 05:55:29.539,
120,Check  application  form completeness,2018-01-15 05:55:43.541,
120,Check  application  form completeness,2018-01-15 05:55:43.541,True
120,Appraise property,2018-01-15 07:03:37.216,
120,Check credit history,2018-01-15 07:07:20.982,
120,Appraise property,2018-01-15 07:07:20.982,True
120,Assess loan risk,2018-01-15 09:33:41.243,
120,Assess eligibility,2018-01-15 09:45:55.519,
120,Reject application,2018-01-15 10:55:16.694,
121,start_event_Loan  application received,2018-01-15 11:45:18.783,
121,Check  application  form completeness,2018-01-15 13:29:04.322,
121,end_event_Loan application rejected,2018-01-15 13:29:04.322,True
121,Return application back to applicant,2018-01-15 16:07:46.690,
121,Receive updated application,2018-01-15 17:03:53.028,
121,Check  application  form completeness,2018-01-15 17:06:43.115,
121,Return application back to applicant,2018-01-15 18:36:34.852,
121,Receive updated application,2018-01-15 18:53:26.696,
121,end_event_Loan  application canceled,2018-01-15 18:53:26.696,True
121,Check  application  form completeness,2018-01-15 23:46:11.835,
121,Return application back to applicant,2018-01-16 02:00:32.374,
121,Receive updated application,2018-01-16 04:37:21.523,
124,Cancel application,2018-01-16 04:20:48.044,True
124,start_event_Loan  application received,2018-01-16 15:52:25.552,
124,Check  application  form completeness,2018-01-16 17:13:25.625,
124,Return application back to applicant,2018-01-16 18:01:56.054,
124,Receive updated application,2018-01-16 18:01:59.151,
124,Check  application  form completeness,2018-01-16 18:02:28.388,
124,Return application back to applicant,2018-01-16 18:43:55.118,
124,Receive updated application,2018-01-16 19:31:22.064,
124,Check  application  form completeness,2018-01-16 20:57:43.750,
124,Appraise property,2018-01-16 23:05:55.275,
124,Check credit history,2018-01-16 23:49:58.618,
124,Assess loan risk,2018-01-17 00:10:20.012,
125,end_event_Loan  application canceled,2018-01-17 03:18:05.444,True
125,start_event_Loan  application received,2018-01-17 12:32:16.809,
125,Check  application  form completeness,2018-01-17 12:55:50.078,
125,Return application back to applicant,2018-01-17 13:08:07.765,
125,Receive updated application,2018-01-17 13:52:11.949,
125,Check  application  form completeness,2018-01-17 13:54:15.588,
125,Return application back to applicant,2018-01-17 16:53:35.648,
125,Receive updated application,2018-01-17 17:01:23.352,
125,Check  application  form completeness,2018-01-17 17:08:36.064,
125,Return application back to applicant,2018-01-17 18:02:24.556,
125,Receive updated application,2018-01-17 19:18:25.367,
125,Check  application  form completeness,2018-01-17 19:56:12.162,
128,start_event_Loan  application received,2018-01-19 14:15:53.342,
128,Check  application  form completeness,2018-01-19 14:38:47.016,
128,Return application back to applicant,2018-01-19 14:47:26.484,
128,Receive updated application,2018-01-19 15:18:39.975,
128,Check  application  form completeness,2018-01-19 15:50:08.509,
128,Return application back to applicant,2018-01-19 16:05:06.561,
128,Receive updated application,2018-01-19 16:13:52.144,
128,Check  application  form completeness,2018-01-19 16:40:12.594,
128,Return application back to applicant,2018-01-19 16:52:10.693,
128,Receive updated application,2018-01-19 17:08:34.994,
128,Check  application  form completeness,2018-01-19 17:45:35.381,
128,Appraise property,2018-01-19 18:45:56.604,
129,start_event_Loan  application received,2018-01-20 12:44:42.008,
129,Check  application  form completeness,2018-01-20 13:47:26.460,
129,end_event_Loan  application canceled,2018-01-20 13:47:26.460,True
129,Check credit history,2018-01-20 14:00:05.480,
129,Appraise property,2018-01-20 15:19:27.963,
129,Assess loan risk,2018-01-20 18:52:29.308,
129,Assess eligibility,2018-01-20 22:24:37.730,
129,Check if home insurance quote is requested,2018-01-20 23:45:59.910,
129,Check if home insurance quote is requested,2018-01-20 23:45:59.910,True
129,Send acceptance pack,2018-01-21 01:21:10.964,
129,Check credit history,2018-01-21 01:21:10.964,True
129,Verify repayment agreement,2018-01-21 02:08:16.171,
130,start_event_Loan  application received,2018-01-21 15:55:39.264,
130,Check  application  form completeness,2018-01-21 15:55:51.532,
130,Check  application  form completeness,2018-01-21 15:55:51.532,True
130,Return application back to applicant,2018-01-21 16:40:28.173,
130,Receive updated application,2018-01-21 18:37:02.845,
130,Check  application  form completeness,2018-01-21 18:50:25.505,
130,Return application back to applicant,2018-01-21 20:02:06.568,
130,Receive updated application,2018-01-21 20:06:35.439,
130,Check  application  form completeness,2018-01-21 20:56:05.550,
130,Return application back to applicant,2018-01-21 22:48:18.862,
130,Receive updated application,2018-01-21 22:53:58.547,
130,Check  application  form completeness,2018-01-21 23:09:55.609,
132,start_event_Loan  application received,2018-01-22 11:17:27.691,
132,Assess eligibility,2018-01-22 11:17:27.691,True
132,Check  application  form completeness,2018-01-22 12:08:46.259,
132,Return application back to applicant,2018-01-22 12:48:36.877,
132,Receive updated application,2018-01-22 13:35:40.034,
132,Check  application  form completeness,2018-01-22 13:42:40.368,
132,Return application back to applicant,2018-01-22 15:05:25.984,
132,Receive updated application,2018-01-22 15:21:26.755,
132,Check if home insurance quote is requested,2018-01-22 15:21:26.755,True
132,Check  application  form completeness,2018-01-22 15:49:57.273,
132,Check credit history,2018-01-22 22:33:29.765,
132,Appraise property,2018-01-22 22:35:50.333,
135,start_event_Loan  application received,2018-01-23 10:16:30.597,
135,Check  application  form completeness,2018-01-23 11:05:07.428,
135,Send acceptance pack,2018-01-23 11:05:07.428,True
135,Return application back to applicant,2018-01-23 11:44:34.965,
135,Receive updated application,2018-01-23 12:28:33.835,
135,Check  application  form completeness,2018-01-23 12:54:50.563,
135,Check credit history,2018-01-23 12:59:58.086,
135,Appraise property,2018-01-23 13:33:09.052,
135,Assess loan risk,2018-01-23 14:26:14.851,
135,Assess eligibility,2018-01-23 15:08:00.183,
135,Check if home insurance quote is requested,2018-01-23 15:41:16.771,
135,Send home insurance quote,2018-01-23 16:15:08.644,
139,start_event_Loan  application received,2018-01-24 19:25:13.266,
139,Check  application  form completeness,2018-01-24 20:03:51.766,
139,Return application back to applicant,2018-01-24 23:58:19.236,
139,Receive updated application,2018-01-25 00:37:27.439,
139,Check  application  form completeness,2018-01-25 00:42:55.183,
139,Return application back to applicant,2018-01-25 01:53:51.354,
139,Receive updated application,2018-01-25 02:03:34.610,
139,Check  application  form completeness,2018-01-25 02:31:24.883,
139,Appraise property,2018-01-25 03:15:18.584,
139,Check credit history,2018-01-25 05:24:44.818,
139,Assess loan risk,2018-01-25 05:33:52.724,
139,Assess eligibility,2018-01-25 07:56:35.283,
140,start_event_Loan  application received,2018-01-25 21:34:49.604,
140,Check  application  form completeness,2018-01-25 21:56:38.249,
140,Return application back to applicant,2018-01-25 22:41:05.377,
140,Receive updated application,2018-01-25 23:54:26.299,
140,Check  application  form completeness,2018-01-26 00:18:39.489,
140,Return application back to applicant,2018-01-26 02:32:17.638,
140,Receive updated application,2018-01-26 02:56:23.513,
140,Check  application  form completeness,2018-01-26 03:31:50.053,
140,Return application back to applicant,2018-01-26 04:00:07.455,
140,Receive updated application,2018-01-26 04:14:42.710,
140,Check  application  form completeness,2018-01-26 04:23:11.325,
140,Return application back to applicant,2018-01-26 06:06:08.284,
141,start_event_Loan  application received,2018-01-26 20:14:59.779,
141,Reject application,2018-01-26 20:14:59.779,True
141,Check  application  form completeness,2018-01-26 20:27:39.604,
141,Return application back to applicant,2018-01-26 21:28:17.773,
141,Receive updated application,2018-01-26 21:36:25.577,
141,Check  application  form completeness,2018-01-26 23:28:00.790,
141,Return application back to applicant,2018-01-27 00:05:02.832,
141,Receive updated application,2018-01-27 05:22:39.732,
141,Check  application  form completeness,2018-01-27 05:34:37.629,
141,Appraise property,2018-01-27 05:41:08.502,
141,Check credit history,2018-01-27 06:23:06.686,
141,Assess loan risk,2018-01-27 06:30:05.062,
143,start_event_Loan  application received,2018-01-28 16:31:18.437,
143,Check  application  form completeness,2018-01-28 16:42:12.927,
143,Return application back to applicant,2018-01-28 17:11:24.829,
143,Return application back to applicant,2018-01-28 17:11:24.829,True
143,Receive updated application,2018-01-28 17:14:26.175,
143,Check  application  form completeness,2018-01-28 21:08:49.485,
143,Return application back to applicant,2018-01-28 21:14:42.721,
143,Receive updated application,2018-01-28 23:36:44.507,
143,Check  application  form completeness,2018-01-29 03:12:14.583,
143,Return application back to applicant,2018-01-29 04:53:26.648,
143,Receive updated application,2018-01-29 04:56:20.528,
143,Check  application  form completeness,2018-01-29 07:02:24.195,
145,start_event_Loan  application received,2018-01-29 20:16:26.951,
145,Check  application  form completeness,2018-01-29 20:42:24.952,
145,Return application back to applicant,2018-01-29 21:23:04.929,
145,Receive updated application,2018-01-30 00:56:14.613,
145,Check  application  form completeness,2018-01-30 01:08:50.050,
145,Check credit history,2018-01-30 01:23:08.880,
145,Appraise property,2018-01-30 01:56:02.682,
145,Assess loan risk,2018-01-30 04:34:36.179,
145,Assess eligibility,2018-01-30 06:04:07.540,
145,Check if home insurance quote is requested,2018-01-30 06:32:43.140,
145,Send acceptance pack,2018-01-30 07:51:34.539,
145,Verify repayment agreement,2018-01-30 07:56:37.014,
146,start_event_Loan  application received,2018-01-30 21:45:34.900,
146,Check  application  form completeness,2018-01-30 23:12:50.855,
146,Assess loan risk,2018-01-30 23:12:50.855,True
146,Return application back to applicant,2018-01-30 23:57:06.191,
146,Receive updated application,2018-01-31 00:21:00.626,
146,Check  application  form completeness,2018-01-31 01:36:17.069,
146,Return application back to applicant,2018-01-31 02:42:17.272,
146,Receive updated application,2018-01-31 03:09:20.072,
146,Check  application  form completeness,2018-01-31 03:47:41.277,
146,Check credit history,2018-01-31 04:18:09.746,
146,Appraise property,2018-01-31 05:26:36.170,
146,Assess loan risk,2018-01-31 06:26:02.942,
147,start_event_Loan  application received,2018-01-31 07:33:47.296,
147,Check  application  form completeness,2018-01-31 09:17:36.709,
147,Appraise property,2018-01-31 09:31:20.291,
147,Check credit history,2018-01-31 11:15:28.670,
147,Assess loan risk,2018-01-31 11:23:34.253,
147,Assess eligibility,2018-01-31 11:28:55.730,
147,Check if home insurance quote is requested,2018-01-31 14:57:27.933,
147,Verify repayment agreement,2018-01-31 14:57:27.933,True
147,Send home insurance quote,2018-01-31 16:24:15.890,
147,Return application back to applicant,2018-01-31 16:24:15.890,True
147,Verify repayment agreement,2018-01-31 16:25:42.557,
147,Approve application,2018-01-31 16:46:22.517,
155,Send home insurance quote,2018-02-03 11:28:45.372,True
155,start_event_Loan  application received,2018-02-03 06:44:04.178,
155,Check  application  form completeness,2018-02-03 09:18:53.858,
155,Return application back to applicant,2018-02-03 13:00:15.901,
155,end_event_Loan  application approved,2018-02-03 13:00:15.901,True
155,Receive updated application,2018-02-03 15:57:12.297,
155,Check  application  form completeness,2018-02-03 17:49:08.396,
155,Check credit history,2018-02-03 19:18:25.462,
155,Appraise property,2018-02-03 23:28:32.624,
155,Assess loan risk,2018-02-04 00:11:35.658,
155,Assess eligibility,2018-02-04 01:33:43.903,
155,Cancel application,2018-02-04 01:33:43.903,True
156,start_event_Loan  application received,2018-02-04 11:20:14.214,
156,Check  application  form completeness,2018-02-04 11:52:11.030,
156,end_event_Loan  application canceled,2018-02-04 11:52:11.030,True
156,Return application back to applicant,2018-02-04 12:00:25.252,
156,Receive updated application,2018-02-04 15:19:57.300,
156,Check  application  form completeness,2018-02-04 16:13:20.046,
156,Return application back to applicant,2018-02-04 16:38:13.621,
156,Check if home insurance quote is requested,2018-02-04 16:38:13.621,True
156,Receive updated application,2018-02-04 16:43:40.654,
156,Check  application  form completeness,2018-02-04 16:46:06.969,
156,Appraise property,2018-02-04 17:04:54.712,
156,Check credit history,2018-02-04 18:54:08.325,
158,start_event_Loan  application received,2018-02-05 11:22:39.697,
158,Check  application  form completeness,2018-02-05 12:20:04.371,
158,Check if home insurance quote is requested,2018-02-05 12:20:04.371,True
158,Return application back to applicant,2018-02-05 12:21:37.557,
158,Receive updated application,2018-02-05 13:06:08.335,
158,Check  application  form completeness,2018-02-05 13:28:17.058,
158,Appraise property,2018-02-05 15:28:33.836,
158,Assess loan risk,2018-02-05 15:28:33.836,True
158,Check credit history,2018-02-05 15:33:10.150,
158,end_event_Loan  application approved,2018-02-05 15:33:10.150,True
158,Assess loan risk,2018-02-05 16:26:40.175,
158,Assess eligibility,2018-02-05 17:12:15.513,
159,start_event_Loan  application received,2018-02-06 07:22:36.831,
159,Check  application  form completeness,2018-02-06 07:27:18.437,
159,Appraise property,2018-02-06 07:58:14.605,
159,Check credit history,2018-02-06 08:20:54.013,
159,Assess loan risk,2018-02-06 09:00:46.668,
159,Assess loan risk,2018-02-06 09:00:46.668,True
159,Assess eligibility,2018-02-06 10:30:08.757,
159,Check if home insurance quote is requested,2018-02-06 11:01:38.686,
159,Send acceptance pack,2018-02-06 12:04:12.148,
159,Check credit history,2018-02-06 12:04:12.148,True
159,Verify repayment agreement,2018-02-06 13:00:40.041,
159,Approve application,2018-02-06 13:20:47.776,
162,start_event_Loan  application received,2018-02-07 18:44:48.179,
162,Check  application  form completeness,2018-02-07 20:33:35.374,
162,Reject application,2018-02-07 20:33:35.374,True
162,Return application back to applicant,2018-02-07 21:04:03.675,
162,Receive updated application,2018-02-07 21:29:03.601,
162,Check  application  form completeness,2018-02-07 22:14:34.799,
162,Check credit history,2018-02-07 22:17:22.360,
162,Assess loan risk,2018-02-08 00:02:54.352,
162,Appraise property,2018-02-08 00:39:19.099,
162,Assess eligibility,2018-02-08 01:00:56.441,
162,Check if home insurance quote is requested,2018-02-08 01:01:44.458,
162,Send home insurance quote,2018-02-08 01:58:36.766,
164,start_event_Loan  application received,2018-02-08 18:41:50.379,
164,Check  application  form completeness,2018-02-08 21:15:34.614,
164,Return application back to applicant,2018-02-08 21:36:17.838,
164,Receive updated application,2018-02-08 22:02:26.628,
164,Check  application  form completeness,2018-02-08 22:48:53.072,
164,Return application back to applicant,2018-02-08 22:59:49.841,
164,end_event_Loan  application canceled,2018-02-08 22:59:49.841,True
164,Receive updated application,2018-02-08 23:25:09.290,
164,Check  application  form completeness,2018-02-08 23:25:50.925,
164,Return application back to applicant,2018-02-08 23:41:06.146,
164,Receive updated application,2018-02-09 00:37:38.211,
164,Check  application  form completeness,2018-02-09 02:36:02.504,
165,start_event_Loan  application received,2018-02-08 22:25:26.289,
165,Check  application  form completeness,2018-02-08 22:34:31.591,
165,Return application back to applicant,2018-02-08 22:51:03.226,
165,Receive updated application,2018-02-09 00:06:25.504,
165,Check  application  form completeness,2018-02-09 01:17:06.433,
165,Check credit history,2018-02-09 02:33:11.063,
165,Appraise property,2018-02-09 02:33:16.299,
165,Assess loan risk,2018-02-09 03:06:21.968,
165,Assess eligibility,2018-02-09 05:04:46.391,
165,Check if home insurance quote is requested,2018-02-09 06:54:27.226,
165,Send acceptance pack,2018-02-09 07:43:52.259,
165,Verify repayment agreement,2018-02-09 08:26:58.004,
166,start_event_Loan  application received,2018-02-10 20:33:48.980,
166,Check  application  form completeness,2018-02-10 21:52:09.892,
166,Check credit history,2018-02-10 22:34:49.767,
166,Appraise property,2018-02-10 23:25:09.476,
166,Assess loan risk,2018-02-11 00:40:27.314,
166,Assess eligibility,2018-02-11 03:30:02.738,
166,Check if home insurance quote is requested,2018-02-11 03:57:10.571,
166,Receive updated application,2018-02-11 03:57:10.571,True
166,Send acceptance pack,2018-02-11 05:34:45.296,
166,Receive updated application,2018-02-11 05:34:45.296,True
166,Verify repayment agreement,2018-02-11 06:17:55.951,
166,Approve application,2018-02-11 06:45:06.728,
167,start_event_Loan  application received,2018-02-15 11:48:33.209,
167,Check  application  form completeness,2018-02-15 12:28:01.252,
167,Send acceptance pack,2018-02-15 12:28:01.252,True
167,Return application back to applicant,2018-02-15 13:33:48.071,
167,end_event_Loan application rejected,2018-02-15 13:33:48.071,True
167,Receive updated application,2018-02-15 13:37:10.743,
167,Check  application  form completeness,2018-02-15 14:18:00.161,
167,Return application back to applicant,2018-02-15 15:16:51.593,
167,Receive updated application,2018-02-15 17:30:49.847,
167,Check  application  form completeness,2018-02-15 18:47:50.108,
167,Appraise property,2018-02-15 18:50:46.464,
167,Check credit history,2018-02-15 19:39:20.436,
168,start_event_Loan  application received,2018-02-21 03:26:14.325,
168,Check  application  form completeness,2018-02-21 04:31:21.440,
168,Appraise property,2018-02-21 07:02:33.934,
168,Check credit history,2018-02-21 07:19:22.608,
168,Assess loan risk,2018-02-21 08:05:57.944,
168,Assess eligibility,2018-02-21 08:33:20.011,
168,Check if home insurance quote is requested,2018-02-21 08:46:23.486,
168,end_event_Loan  application approved,2018-02-21 08:46:23.486,True
168,Send home insurance quote,2018-02-21 11:33:25.142,
168,Verify repayment agreement,2018-02-21 13:00:45.961,
168,Approve application,2018-02-21 14:07:26.324,
168,end_event_Loan  application approved,2018-02-21 14:49:25.007,
169,start_event_Loan  application received,2018-02-21 22:24:29.613,
169,Check  application  form completeness,2018-02-21 22:34:50.951,
169,Return application back to applicant,2018-02-21 23:16:19.228,
169,Receive updated application,2018-02-22 02:32:18.313,
169,Check  application  form completeness,2018-02-22 03:36:09.100,
169,Return application back to applicant,2018-02-22 04:31:34.279,
169,Receive updated application,2018-02-22 08:30:49.701,
169,Check  application  form completeness,2018-02-22 09:28:58.794,
169,Appraise property,2018-02-22 09:59:22.492,
169,Check credit history,2018-02-22 10:27:21.824,
169,Assess loan risk,2018-02-22 10:30:56.247,
169,Assess eligibility,2018-02-22 10:34:12.432,
170,start_event_Loan  application received,2018-02-23 01:45:59.075,
170,Check  application  form completeness,2018-02-23 04:02:23.206,
170,Return application back to applicant,2018-02-23 04:32:16.043,
170,Receive updated application,2018-02-23 05:15:52.493,
170,Check  application  form completeness,2018-02-23 05:34:40.131,
170,Return application back to applicant,2018-02-23 05:55:25.301,
170,Receive updated application,2018-02-23 12:47:14.008,
170,Check  application  form completeness,2018-02-23 12:47:48.582,
170,Verify repayment agreement,2018-02-23 12:47:48.582,True
170,Check credit history,2018-02-23 12:58:09.958,
170,Assess loan risk,2018-02-23 14:56:43.294,
170,Appraise property,2018-02-23 15:49:05.801,
172,Assess loan risk,2018-02-23 14:24:56.659,True
172,start_event_Loan  application received,2018-02-23 12:38:20.327,
172,Check  application  form completeness,2018-02-23 13:36:20.423,
172,Verify repayment agreement,2018-02-23 13:36:20.423,True
172,Return application back to applicant,2018-02-23 15:12:51.619,
172,Receive updated application,2018-02-23 18:54:34.628,
172,Check  application  form completeness,2018-02-23 19:31:49.709,
172,Return application back to applicant,2018-02-23 19:40:54.121,
172,Receive updated application,2018-02-23 20:31:47.093,
172,Check  application  form completeness,2018-02-23 21:34:22.206,
172,Return application back to applicant,2018-02-24 02:23:24.713,
172,Receive updated application,2018-02-24 02:34:56.077,
174,Appraise property,2018-02-26 13:15:15.645,True
174,start_event_Loan  application received,2018-02-27 09:29:39.060,
174,Check  application  form completeness,2018-02-27 09:42:15.983,
174,Check credit history,2018-02-27 12:38:05.956,
174,Assess loan risk,2018-02-27 12:38:13.980,
174,Appraise property,2018-02-27 12:53:18.494,
174,Assess eligibility,2018-02-27 14:18:12.811,
174,Send home insurance quote,2018-02-27 14:18:12.811,True
174,Check if home insurance quote is requested,2018-02-27 15:02:50.819,
174,Send acceptance pack,2018-02-27 15:15:33.939,
174,Verify repayment agreement,2018-02-27 15:20:00.075,
174,Approve application,2018-02-27 17:00:39.165,
182,start_event_Loan  application received,2018-03-07 15:14:37.135,
182,Check  application  form completeness,2018-03-07 20:54:54.773,
182,Return application back to applicant,2018-03-07 21:50:18.931,
182,end_event_Loan application rejected,2018-03-07 21:50:18.931,True
182,Receive updated application,2018-03-07 22:32:54.468,
182,Check  application  form completeness,2018-03-07 23:20:12.368,
182,Return application back to applicant,2018-03-07 23:42:20.948,
182,Receive updated application,2018-03-08 00:20:09.853,
182,Check  application  form completeness,2018-03-08 00:42:59.616,
182,Check if home insurance quote is requested,2018-03-08 00:42:59.616,True
182,Appraise property,2018-03-08 06:09:16.808,
182,Check credit history,2018-03-08 06:31:30.809,
183,start_event_Loan  application received,2018-03-10 11:14:46.800,
183,Check  application  form completeness,2018-03-10 11:57:56.427,
183,Check  application  form completeness,2018-03-10 11:57:56.427,True
183,Check credit history,2018-03-10 12:15:54.373,
183,Assess loan risk,2018-03-10 12:58:17.202,
183,Appraise property,2018-03-10 13:13:27.953,
183,Assess eligibility,2018-03-10 13:36:22.948,
183,Approve application,2018-03-10 13:36:22.948,True
183,Check if home insurance quote is requested,2018-03-10 14:04:18.831,
183,Send home insurance quote,2018-03-10 14:34:13.239,
183,Verify repayment agreement,2018-03-10 14:42:09.996,
183,Approve application,2018-03-10 15:03:37.535,
184,start_event_Loan  application received,2018-03-11 10:25:08.963,
184,Check  application  form completeness,2018-03-11 10:40:48.089,
184,Return application back to applicant,2018-03-11 11:43:44.450,
184,Receive updated application,2018-03-11 12:38:53.507,
184,Check  application  form completeness,2018-03-11 13:24:35.645,
184,Return application back to applicant,2018-03-11 15:57:20.708,
184,Receive updated application,2018-03-11 16:33:50.738,
184,Check  application  form completeness,2018-03-11 17:20:47.957,
184,Return application back to applicant,2018-03-11 17:48:21.126,
184,Receive updated application,2018-03-11 18:21:49.366,
184,Check  application  form completeness,2018-03-11 18:47:39.399,
184,Check credit history,2018-03-11 19:20:17.833,
185,start_event_Loan  application received,2018-03-11 12:31:52.456,
185,Check  application  form completeness,2018-03-11 12:53:47.306,
185,Return application back to applicant,2018-03-11 14:01:49.058,
185,Receive updated application,2018-03-11 15:54:47.306,
185,Assess eligibility,2018-03-11 15:54:47.306,True
185,Check  application  form completeness,2018-03-11 16:33:38.499,
185,Send home insurance quote,2018-03-11 16:33:38.499,True
185,Appraise property,2018-03-11 17:19:21.874,
185,Check credit history,2018-03-11 18:00:48.917,
185,Assess loan risk,2018-03-11 19:27:43.513,
185,Assess eligibility,2018-03-11 19:33:07.427,
185,Reject application,2018-03-11 19:41:04.716,
187,Assess loan risk,2018-03-12 19:24:32.650,True
187,start_event_Loan  application received,2018-03-13 00:14:43.570,
187,Check  application  form completeness,2018-03-13 02:45:20.400,
187,Return application back to applicant,2018-03-13 04:58:03.707,
187,Receive updated application,2018-03-13 06:08:07.459,
187,Check  application  form completeness,2018-03-13 07:56:43.357,
187,Return application back to applicant,2018-03-13 08:49:27.661,
187,Receive updated application,2018-03-13 09:37:05.254,
187,Check  application  form completeness,2018-03-13 10:38:23.274,
187,Appraise property,2018-03-13 11:16:02.859,
187,Check credit history,2018-03-13 12:30:31.329,
187,Assess eligibility,2018-03-13 12:30:31.329,True
188,start_event_Loan  application received,2018-03-13 09:20:45.351,
188,Check  application  form completeness,2018-03-13 10:03:55.138,
188,Return application back to applicant,2018-03-13 10:06:00.633,
188,Receive updated application,2018-03-13 10:39:50.340,
188,Check  application  form completeness,2018-03-13 11:14:29.128,
188,Return application back to applicant,2018-03-13 11:31:39.642,
188,Receive updated application,2018-03-13 12:20:51.130,
188,Assess loan risk,2018-03-13 12:20:51.130,True
188,Check  application  form completeness,2018-03-13 12:28:28.544,
188,Return application back to applicant,2018-03-13 13:25:17.926,
188,Receive updated application,2018-03-13 15:09:11.830,
188,Check  application  form completeness,2018-03-13 16:53:20.816,
189,start_event_Loan  application received,2018-03-13 10:53:45.007,
189,Check  application  form completeness,2018-03-13 12:07:48.696,
189,start_event_Loan  application received,2018-03-13 12:07:48.696,True
189,Return application back to applicant,2018-03-13 12:21:37.826,
189,Receive updated application,2018-03-13 13:32:10.002,
189,Check  application  form completeness,2018-03-13 17:22:55.206,
189,Return application back to applicant,2018-03-13 17:40:56.454,
189,Receive updated application,2018-03-13 18:03:57.401,
189,Check  application  form completeness,2018-03-13 19:39:50.056,
189,Return application back to applicant,2018-03-13 20:43:10.237,
189,Receive updated application,2018-03-13 21:10:31.090,
189,Check  application  form completeness,2018-03-13 21:25:03.072,
190,Return application back to applicant,2018-03-15 06:17:25.844,True
190,start_event_Loan  application received,2018-03-14 17:45:30.919,
190,Verify repayment agreement,2018-03-14 17:45:30.919,True
190,Check  application  form completeness,2018-03-14 18:10:17.785,
190,start_event_Loan  application received,2018-03-14 18:10:17.785,True
190,Return application back to applicant,2018-03-14 18:37:47.046,
190,Receive updated application,2018-03-14 19:37:56.069,
190,Check  application  form completeness,2018-03-14 20:19:25.354,
